item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,sku
ITM6750581,ORD862760,PROD4773,evening_prod4773,electronics,5,56.84,284.2,SKU-66941
ITM3922019,ORD138436,PROD8714,PROCESS_PROD8714,Clothing,1,376.95,376.95,SKU-14687
ITM7591543,ORD138436,PROD2720,close_prod2720,Toys,4,10.16,40.64,SKU-51628
ITM6834494,ORD138436,PROD4529,particular_PROD4529,Toys,1,22.84,22.84,SKU-34496
ITM3443192,ORD138436,PROD1112,BAR_PROD1112,Home & Garden,4,368.16,1472.64,SKU-33173
ITM6043921,ORD334153,PROD1327,position_PROD1327,,5,361.01,1805.05,SKU-87723
ITM3153001,ORD481540,PROD6203,fill_PROD6203,Electronics,2,206.72,413.44,SKU-86325
ITM4985461,ORD481540,PROD2218,GUY_PROD2218,Home & Garden,5,472.24,2361.2,SKU-13373
ITM9473649,ORD481540,PROD2872,set_prod2872,electronics,2,431.41,862.82,SKU-86969
ITM3276959,ORD567896,PROD4026,always_prod4026,electronics,5,429.52,2147.6,SKU-87484
ITM5309980,ORD567896,PROD3457,BLUE_PROD3457,Books,3,99.9,299.7,SKU-29483
ITM7797704,ORD329448,PROD7985,LEVEL_PROD7985,Sports,3,242.21,726.63,SKU-61604
ITM8337440,ORD329448,PROD5562,contain_prod5562,electronics,5,46.09,230.45,SKU-32421
ITM3276171,ORD329448,PROD8673,CAN_PROD8673,Sports,2,98.57,197.14,SKU-75232
ITM9668028,ORD506945,PROD4826,top_PROD4826,Toys,4,256.26,1025.04,
ITM3260770,ORD975427,PROD5119,IMAGINE_PROD5119,Books,1,397.23,397.23,SKU-38702
ITM4204370,ORD975427,PROD2590,LIST_PROD2590,ELECTRONICS,3,93.32,279.96,SKU-66658
ITM7465009,ORD975427,PROD2374,heart_prod2374,ELECTRONICS,4,13.0,52.0,SKU-52649
ITM2965200,ORD975427,PROD3300,final_PROD3300,,4,437.56,1750.24,SKU-64850
ITM8101291,ORD641760,PROD2808,less_prod2808,Electronics,1,14.85,14.85,SKU-91891
ITM1452412,ORD641760,PROD3957,thank_prod3957,Electronics,4,244.29,977.16,SKU-64712
ITM4834038,ORD931161,PROD4387,child_prod4387,Electronics,2,299.79,599.58,SKU-63005
ITM9274967,ORD321791,PROD8015,century_PROD8015,,1,173.48,173.48,SKU-95014
ITM1619381,ORD604906,PROD6566,hair_PROD6566,Electronics,1,31.4,31.4,SKU-91513
ITM4134299,ORD604906,PROD6909,SPECIAL_PROD6909,Electronics,1,297.32,297.32,SKU-58597
ITM8232325,ORD234097,PROD5833,UP_PROD5833,Home & Garden,3,294.59,883.77,SKU-26620
ITM5383035,ORD234097,PROD4460,field_PROD4460,ELECTRONICS,4,28.85,115.4,SKU-86594
ITM1709824,ORD234097,PROD8212,GIVE_PROD8212,,4,63.24,252.96,SKU-50697
ITM4531509,ORD234097,PROD7767,form_PROD7767,ELECTRONICS,4,306.91,1227.64,SKU-22278
ITM8548382,ORD234097,PROD8249,treat_PROD8249,electronics,3,478.05,1434.15,SKU-67075
ITM8363289,ORD370804,PROD6453,BACK_PROD6453,Electronics,3,348.08,1044.24,SKU-74711
ITM6687320,ORD370804,PROD4261,LIST_PROD4261,ELECTRONICS,1,225.66,225.66,SKU-91368
ITM6406324,ORD370804,PROD1859,I_PROD1859,Clothing,5,281.68,1408.4,SKU-17718
ITM4572013,ORD189913,PROD7955,memory_prod7955,Sports,4,217.53,870.12,SKU-58132
ITM4412123,ORD189913,PROD6324,SHOULD_PROD6324,Toys,1,127.92,127.92,SKU-88440
ITM3292264,ORD933215,PROD9134,over_prod9134,,1,89.54,89.54,
ITM1432349,ORD933215,PROD4399,office_PROD4399,Electronics,4,428.84,1715.36,SKU-28783
ITM1092641,ORD933215,PROD9237,morning_PROD9237,Sports,2,132.26,264.52,
ITM1412512,ORD933215,PROD8602,loss_prod8602,electronics,3,262.53,787.59,SKU-62243
ITM2415453,ORD933215,PROD1302,each_prod1302,,4,134.06,536.24,
ITM4747779,ORD933215,PROD5733,RESPONSIBILITY_PROD5733,ELECTRONICS,4,219.91,879.64,SKU-32138
ITM8822178,ORD933215,PROD8273,keep_prod8273,Electronics,2,14.23,28.46,SKU-60012
ITM1324259,ORD575497,PROD3950,admit_prod3950,Books,5,426.46,2132.3,SKU-86641
ITM3384289,ORD966662,PROD2491,CULTURE_PROD2491,Sports,5,194.61,973.05,SKU-91888
ITM4644312,ORD197716,PROD4145,president_PROD4145,,5,140.84,704.2,SKU-79761
ITM1715546,ORD197716,PROD3887,music_prod3887,electronics,2,280.45,560.9,SKU-49810
ITM6094585,ORD197716,PROD5178,OFFICER_PROD5178,Toys,2,424.38,848.76,SKU-59511
ITM1620682,ORD647403,PROD2014,LIKELY_PROD2014,Toys,5,173.03,865.15,SKU-68037
ITM7582465,ORD647403,PROD4540,change_prod4540,ELECTRONICS,1,112.82,112.82,SKU-12102
ITM1218583,ORD467544,PROD3596,property_prod3596,,3,87.14,261.42,SKU-54812
ITM3635194,ORD467544,PROD4320,news_PROD4320,Books,3,475.5,1426.5,SKU-30925
ITM2868339,ORD467544,PROD7987,TEACHER_PROD7987,,4,7.24,28.96,SKU-21616
ITM1331042,ORD600318,PROD7194,WHEN_PROD7194,Toys,4,255.31,1021.24,SKU-30980
ITM6208211,ORD105735,PROD3120,study_PROD3120,,3,183.46,550.38,SKU-53207
ITM5203413,ORD821175,PROD1680,miss_PROD1680,Clothing,3,314.87,944.61,SKU-82159
ITM7700848,ORD821175,PROD4172,group_prod4172,Sports,5,103.25,516.25,SKU-61125
ITM1380231,ORD821175,PROD9571,NECESSARY_PROD9571,Sports,1,150.64,150.64,SKU-28015
ITM7785155,ORD692099,PROD6418,figure_PROD6418,electronics,2,280.17,560.34,SKU-36398
ITM1371775,ORD692099,PROD8854,animal_PROD8854,,1,302.46,302.46,
ITM5890345,ORD488196,PROD9632,rock_PROD9632,Books,4,472.19,1888.76,SKU-93529
ITM4789853,ORD996531,PROD4911,ADMIT_PROD4911,,3,39.87,119.61,SKU-94619
ITM5218973,ORD996531,PROD6686,week_PROD6686,Toys,3,256.44,769.32,SKU-24162
ITM6105632,ORD996531,PROD9051,use_prod9051,Home & Garden,3,178.28,534.84,SKU-27416
ITM1768794,ORD924265,PROD4276,TRIP_PROD4276,Electronics,5,338.29,1691.45,SKU-66073
ITM8503404,ORD924265,PROD8314,likely_prod8314,Clothing,3,22.11,66.33,SKU-51770
ITM9122891,ORD924265,PROD7287,miss_prod7287,Clothing,1,199.27,199.27,SKU-60993
ITM2140215,ORD963245,PROD5409,simply_PROD5409,Books,2,238.52,477.04,SKU-22209
ITM8290500,ORD859687,PROD4668,GROWTH_PROD4668,electronics,2,221.18,442.36,SKU-76624
ITM3621681,ORD859687,PROD5332,strategy_PROD5332,Toys,2,275.11,550.22,SKU-68930
ITM7068069,ORD911187,PROD9117,possible_PROD9117,Home & Garden,4,382.42,1529.68,SKU-61251
ITM1494637,ORD911187,PROD2311,SIGN_PROD2311,Sports,4,384.12,1536.48,SKU-17889
ITM2030156,ORD304206,PROD3540,training_PROD3540,Books,3,257.82,773.46,SKU-95822
ITM8157610,ORD350878,PROD3071,CAN_PROD3071,Toys,4,314.81,1259.24,SKU-60125
ITM6511052,ORD525146,PROD5271,sit_prod5271,electronics,1,152.34,152.34,SKU-25005
ITM4242436,ORD525146,PROD8400,along_PROD8400,,3,8.22,24.66,SKU-31414
ITM8015407,ORD464354,PROD6833,war_PROD6833,Sports,4,94.52,378.08,SKU-60920
ITM3998851,ORD464354,PROD8442,tree_prod8442,Electronics,3,173.82,521.46,SKU-49970
ITM9559183,ORD373791,PROD5043,war_prod5043,Clothing,5,311.99,1559.95,SKU-49111
ITM3843913,ORD664032,PROD3968,effort_PROD3968,Books,1,134.69,134.69,SKU-44074
ITM9302637,ORD664032,PROD7516,against_PROD7516,,3,355.81,1067.43,SKU-11464
ITM2141894,ORD664032,PROD8675,president_PROD8675,Toys,4,437.53,1750.12,SKU-41456
ITM9580581,ORD664032,PROD9850,PRODUCTION_PROD9850,Toys,3,77.64,232.92,SKU-56292
ITM9685662,ORD664032,PROD4823,describe_prod4823,Clothing,3,326.06,978.18,
ITM8820672,ORD814703,PROD4933,seven_PROD4933,Home & Garden,5,138.81,694.05,SKU-90647
ITM5354243,ORD814703,PROD9775,BENEFIT_PROD9775,Sports,1,215.03,215.03,SKU-92291
ITM1784532,ORD814703,PROD9835,while_prod9835,ELECTRONICS,4,444.75,1779.0,SKU-50283
ITM8368490,ORD814703,PROD8624,people_prod8624,Clothing,1,225.49,225.49,SKU-80387
ITM2427359,ORD809794,PROD6593,dinner_PROD6593,electronics,4,442.2,1768.8,SKU-37738
ITM7343227,ORD401244,PROD8761,free_prod8761,Clothing,1,266.13,266.13,SKU-12628
ITM4615499,ORD401244,PROD2234,join_prod2234,Sports,5,63.1,315.5,SKU-25766
ITM8116859,ORD470711,PROD3778,SHE_PROD3778,,3,332.2,996.6,SKU-85652
ITM8240722,ORD871153,PROD8856,RISK_PROD8856,ELECTRONICS,4,369.59,1478.36,SKU-70875
ITM4042513,ORD182300,PROD3063,YEAH_PROD3063,Sports,3,327.87,983.61,SKU-69748
ITM2719665,ORD750817,PROD7429,NATIONAL_PROD7429,,4,137.5,550.0,SKU-89912
ITM3364632,ORD750817,PROD6471,interesting_PROD6471,Books,4,347.47,1389.88,SKU-88335
ITM9434835,ORD750817,PROD1903,with_PROD1903,Clothing,1,98.61,98.61,SKU-41349
ITM5213339,ORD750817,PROD6588,job_PROD6588,electronics,3,146.55,439.65,SKU-51246
ITM9688820,ORD750817,PROD4042,TONIGHT_PROD4042,Books,2,280.9,561.8,SKU-22068
ITM1032310,ORD750817,PROD8388,world_prod8388,,1,238.72,238.72,SKU-25331
ITM4515371,ORD517206,PROD2592,up_PROD2592,,4,152.38,609.52,SKU-62461
ITM5965840,ORD512842,PROD3643,everyone_PROD3643,Books,3,9.02,27.06,SKU-32915
ITM2485555,ORD512842,PROD1541,RESPONSE_PROD1541,Sports,1,474.23,474.23,SKU-88087
ITM2157796,ORD112394,PROD5787,NOTE_PROD5787,Toys,5,304.63,1523.15,SKU-40470
ITM2598746,ORD112394,PROD8865,TEAM_PROD8865,ELECTRONICS,1,268.77,268.77,SKU-35713
ITM4130803,ORD112394,PROD1673,single_PROD1673,Books,1,401.8,401.8,SKU-60902
ITM4237572,ORD112394,PROD7488,central_PROD7488,Sports,4,260.23,1040.92,SKU-40837
ITM8035637,ORD112394,PROD5920,WHY_PROD5920,electronics,3,449.39,1348.17,
ITM7774729,ORD112394,PROD4178,election_PROD4178,,2,430.42,860.84,SKU-13554
ITM7325130,ORD348658,PROD1377,degree_prod1377,ELECTRONICS,3,496.16,1488.48,SKU-28368
ITM2281259,ORD348658,PROD2467,marriage_prod2467,Clothing,5,136.85,684.25,SKU-92666
ITM6724357,ORD482812,PROD1821,about_PROD1821,Electronics,4,244.24,976.96,SKU-37138
ITM9432891,ORD855829,PROD8866,hair_PROD8866,Clothing,2,51.73,103.46,SKU-87600
ITM9477185,ORD855829,PROD4145,happen_PROD4145,electronics,5,486.11,2430.55,SKU-10338
ITM7166495,ORD944804,PROD6724,sometimes_prod6724,,3,215.78,647.34,SKU-17983
ITM7513719,ORD414608,PROD9402,TRUTH_PROD9402,Electronics,1,23.87,23.87,
ITM6481627,ORD599687,PROD5425,ALONE_PROD5425,Clothing,4,44.23,176.92,SKU-45940
ITM4543742,ORD460857,PROD4936,large_prod4936,Clothing,-4,182.07,-728.28,SKU-24119
ITM3008515,ORD460857,PROD6636,READY_PROD6636,,3,311.63,934.89,SKU-20748
ITM8952000,ORD460857,PROD2765,MAGAZINE_PROD2765,Electronics,5,495.64,2478.2,SKU-18711
ITM4941694,ORD460857,PROD7214,religious_prod7214,,3,323.5,970.5,SKU-58315
ITM6077272,ORD460857,PROD9880,COUNTRY_PROD9880,Electronics,2,17.4,34.8,SKU-19768
ITM8055583,ORD918213,PROD9517,SOUND_PROD9517,Clothing,1,45.65,45.65,SKU-64572
ITM1302736,ORD918213,PROD7307,WORD_PROD7307,Clothing,3,153.2,459.6,SKU-89660
ITM9269511,ORD918213,PROD4400,piece_prod4400,Electronics,2,425.87,851.74,SKU-58708
ITM4295840,ORD586279,PROD6484,adult_PROD6484,Books,2,492.31,984.62,SKU-55074
ITM8248561,ORD990136,PROD3830,CERTAINLY_PROD3830,,3,498.79,1496.37,SKU-80713
ITM1292587,ORD990136,PROD5922,reflect_prod5922,,5,136.04,680.2,SKU-53314
ITM6414066,ORD990136,PROD6837,like_PROD6837,ELECTRONICS,1,287.23,287.23,SKU-14140
ITM6586883,ORD384424,PROD8380,AVAILABLE_PROD8380,Clothing,3,456.27,1368.81,SKU-84292
ITM2646596,ORD384424,PROD1024,memory_PROD1024,Sports,2,389.17,778.34,SKU-62478
ITM9348574,ORD384424,PROD8218,beautiful_prod8218,ELECTRONICS,1,340.66,340.66,SKU-76500
ITM6574549,ORD384424,PROD9262,enough_prod9262,Clothing,4,359.49,1437.96,SKU-28927
ITM1235049,ORD995706,PROD1535,unit_PROD1535,Books,5,267.89,1339.45,SKU-80756
ITM6443492,ORD995706,PROD8930,ALREADY_PROD8930,Electronics,5,306.33,1531.65,SKU-13107
ITM4596257,ORD995706,PROD8408,government_PROD8408,Books,4,45.86,183.44,SKU-82740
ITM7870505,ORD995706,PROD6011,mean_prod6011,Home & Garden,5,347.49,1737.45,SKU-82249
ITM2302616,ORD995706,PROD4094,case_prod4094,electronics,3,362.79,1088.37,SKU-11868
ITM6358979,ORD208013,PROD1938,SHOW_PROD1938,Sports,1,125.16,125.16,SKU-14388
ITM1039513,ORD208013,PROD1609,INTERNATIONAL_PROD1609,electronics,3,182.12,546.36,SKU-27716
ITM4226318,ORD208976,PROD5109,TRAVEL_PROD5109,,5,9.15,45.75,SKU-52645
ITM3775178,ORD208976,PROD6215,impact_prod6215,ELECTRONICS,3,351.36,1054.08,SKU-57335
ITM8237076,ORD756912,PROD2283,HERE_PROD2283,,3,468.7,1406.1,SKU-18027
ITM2051303,ORD589887,PROD1959,office_prod1959,ELECTRONICS,5,68.96,344.8,SKU-24138
ITM9325736,ORD719531,PROD8066,goal_prod8066,,1,442.99,442.99,SKU-30650
ITM5202615,ORD464032,PROD1619,recent_PROD1619,Sports,5,174.68,873.4,SKU-27264
ITM3071145,ORD464032,PROD7357,WORK_PROD7357,electronics,4,283.97,1135.88,SKU-93507
ITM2012468,ORD464032,PROD1030,energy_PROD1030,Electronics,1,356.26,356.26,SKU-69605
ITM7401253,ORD111068,PROD6525,serious_prod6525,Clothing,3,198.15,594.45,SKU-81873
ITM4223894,ORD111068,PROD7360,guess_prod7360,Home & Garden,5,150.25,751.25,SKU-32264
ITM3939634,ORD892170,PROD9278,PERSON_PROD9278,Electronics,1,135.6,135.6,SKU-36176
ITM9597295,ORD892170,PROD1223,FREE_PROD1223,Home & Garden,3,186.77,560.31,SKU-94027
ITM2152385,ORD892170,PROD8143,later_prod8143,Toys,5,80.44,402.2,SKU-13444
ITM9420900,ORD892170,PROD9035,team_PROD9035,Electronics,2,476.98,953.96,SKU-58848
ITM2334925,ORD892170,PROD6731,SKILL_PROD6731,electronics,4,288.42,1153.68,SKU-54060
ITM2527998,ORD892170,PROD6111,about_prod6111,ELECTRONICS,5,487.46,2437.3,SKU-43552
ITM5140925,ORD892170,PROD6200,force_PROD6200,,2,244.54,489.08,SKU-44667
ITM9799535,ORD297731,PROD8856,whose_PROD8856,Electronics,2,34.56,69.12,SKU-90900
ITM2276248,ORD297731,PROD8519,PRESENT_PROD8519,Clothing,2,388.59,777.18,SKU-29085
ITM1549475,ORD297731,PROD6117,me_PROD6117,Clothing,3,260.27,780.81,SKU-57565
ITM7371105,ORD331307,PROD3247,same_PROD3247,Home & Garden,3,113.25,339.75,SKU-38784
ITM1262777,ORD398505,PROD1249,exist_prod1249,Home & Garden,1,37.63,37.63,SKU-34237
ITM2403406,ORD398505,PROD5620,WHY_PROD5620,Electronics,2,241.67,483.34,SKU-58668
ITM6634074,ORD398505,PROD3262,night_PROD3262,ELECTRONICS,2,483.06,966.12,SKU-50078
ITM8824548,ORD215717,PROD7545,TOTAL_PROD7545,,5,239.15,1195.75,SKU-34095
ITM6897810,ORD215717,PROD7600,as_PROD7600,electronics,5,390.99,1954.95,SKU-12020
ITM8513406,ORD215717,PROD8118,mean_PROD8118,Toys,3,193.25,579.75,SKU-34903
ITM4653511,ORD215717,PROD7731,painting_PROD7731,electronics,5,24.83,124.15,SKU-47051
ITM9373552,ORD152042,PROD6147,LESS_PROD6147,ELECTRONICS,1,391.56,391.56,SKU-22471
ITM2108130,ORD152042,PROD3359,ABLE_PROD3359,Home & Garden,4,486.65,1946.6,SKU-58409
ITM4748025,ORD152042,PROD4857,next_prod4857,Clothing,2,278.19,556.38,SKU-63252
ITM2247895,ORD152042,PROD8067,PLANT_PROD8067,Toys,4,312.62,1250.48,SKU-50291
ITM7934319,ORD152042,PROD8971,STORY_PROD8971,,1,60.44,60.44,SKU-18905
ITM2844532,ORD152042,PROD2928,quality_PROD2928,Clothing,3,451.8,1355.4,SKU-35854
ITM9300010,ORD344119,PROD2924,GIRL_PROD2924,Sports,3,468.21,1404.63,
ITM7750203,ORD344119,PROD5938,AFTER_PROD5938,Home & Garden,2,435.69,871.38,SKU-76778
ITM5791689,ORD344119,PROD7165,beat_prod7165,Toys,5,225.76,1128.8,SKU-75125
ITM6811566,ORD344119,PROD1422,BETWEEN_PROD1422,Toys,5,181.7,908.5,SKU-18847
ITM9350344,ORD344119,PROD9660,no_PROD9660,ELECTRONICS,3,143.15,429.45,SKU-44136
ITM9538905,ORD344119,PROD5185,successful_prod5185,,2,468.91,937.82,SKU-63217
ITM7538591,ORD344119,PROD8008,collection_prod8008,Toys,1,271.67,271.67,SKU-80590
ITM9791689,ORD586208,PROD2245,particularly_prod2245,Toys,4,88.55,354.2,SKU-48777
ITM8472581,ORD586208,PROD8596,STAGE_PROD8596,Home & Garden,3,221.89,665.67,SKU-26439
ITM8764707,ORD669578,PROD4851,POLITICAL_PROD4851,,2,321.84,643.68,SKU-78153
ITM2754132,ORD669578,PROD6204,amount_PROD6204,Clothing,4,428.21,1712.84,SKU-46344
ITM6903875,ORD669578,PROD6628,not_PROD6628,Toys,4,320.2,1280.8,SKU-17999
ITM8989078,ORD908688,PROD8241,apply_prod8241,Books,1,317.3,317.3,SKU-13512
ITM1330646,ORD908688,PROD2167,age_prod2167,electronics,4,389.23,1556.92,SKU-32555
ITM6896214,ORD908688,PROD3873,HELP_PROD3873,Books,1,289.48,289.48,SKU-26669
ITM5334105,ORD595793,PROD1856,TEST_PROD1856,ELECTRONICS,3,395.12,1185.36,SKU-23710
ITM9356186,ORD595793,PROD8686,for_prod8686,ELECTRONICS,3,180.83,542.49,SKU-62894
ITM6167954,ORD595793,PROD3550,POLICE_PROD3550,ELECTRONICS,3,157.36,472.08,SKU-13102
ITM4101041,ORD365617,PROD3083,resource_prod3083,,1,6.75,6.75,SKU-69979
ITM3716774,ORD365617,PROD7160,WINDOW_PROD7160,electronics,3,35.54,106.62,SKU-77311
ITM8739805,ORD365617,PROD7871,article_PROD7871,Toys,1,228.45,228.45,SKU-14397
ITM1921835,ORD365617,PROD4909,they_prod4909,Sports,2,368.71,737.42,SKU-91543
ITM4273698,ORD365617,PROD3938,THEN_PROD3938,Books,1,5.53,5.53,
ITM7514052,ORD763653,PROD2859,spring_prod2859,Books,3,262.32,786.96,SKU-62025
ITM5195059,ORD763653,PROD5331,only_PROD5331,ELECTRONICS,1,372.64,372.64,
ITM7296444,ORD144033,PROD9055,center_prod9055,ELECTRONICS,4,152.25,609.0,SKU-34445
ITM2620532,ORD144033,PROD6940,brother_prod6940,electronics,1,416.0,416.0,SKU-71967
ITM4000316,ORD624203,PROD7680,much_PROD7680,electronics,1,218.05,218.05,SKU-98964
ITM4553354,ORD624203,PROD5431,audience_PROD5431,Home & Garden,2,250.16,500.32,SKU-99760
ITM1759172,ORD624203,PROD8461,major_prod8461,Home & Garden,4,75.99,303.96,SKU-88309
ITM6577986,ORD835395,PROD9301,stuff_prod9301,ELECTRONICS,5,203.11,1015.55,SKU-62101
ITM1553284,ORD944654,PROD2344,WHOLE_PROD2344,Toys,4,492.32,1969.28,SKU-79440
ITM8553406,ORD944654,PROD4496,successful_PROD4496,electronics,5,260.39,1301.95,SKU-37081
ITM1555090,ORD944654,PROD6735,seem_PROD6735,,2,292.36,584.72,SKU-31548
ITM3482120,ORD944654,PROD4446,responsibility_prod4446,,4,26.9,107.6,SKU-62105
ITM5062673,ORD944654,PROD4065,beyond_prod4065,,3,342.23,1026.69,SKU-14540
ITM5676480,ORD608876,PROD2796,HARD_PROD2796,Books,2,201.03,402.06,SKU-50762
ITM3177630,ORD608876,PROD8652,BEAT_PROD8652,Toys,5,331.05,1655.25,SKU-25829
ITM5996836,ORD608876,PROD7240,AMONG_PROD7240,Electronics,1,308.27,308.27,SKU-97738
ITM7376268,ORD439403,PROD2193,society_prod2193,Books,1,307.31,307.31,SKU-20819
ITM1746566,ORD439403,PROD5344,according_PROD5344,,2,434.1,868.2,SKU-70083
ITM1551673,ORD410035,PROD6409,arm_PROD6409,Clothing,1,209.71,209.71,SKU-34490
ITM5600819,ORD410035,PROD7504,study_prod7504,Electronics,3,491.17,1473.51,SKU-56829
ITM2449914,ORD410035,PROD2393,very_prod2393,Sports,5,456.15,2280.75,SKU-33061
ITM4122834,ORD410035,PROD7623,picture_PROD7623,Toys,4,381.45,1525.8,SKU-24949
ITM4014960,ORD913712,PROD6695,foreign_PROD6695,,5,342.38,1711.9,SKU-88230
ITM5885012,ORD913712,PROD3287,economy_PROD3287,Books,2,424.8,849.6,SKU-43717
ITM2185963,ORD902930,PROD8259,sing_prod8259,electronics,3,241.81,725.43,SKU-59069
ITM9129618,ORD902930,PROD3650,challenge_prod3650,,2,432.1,864.2,SKU-78217
ITM4951923,ORD902930,PROD8143,subject_PROD8143,Clothing,4,294.73,1178.92,SKU-47045
ITM1799452,ORD145903,PROD9417,increase_prod9417,,2,402.31,804.62,SKU-93297
ITM2885510,ORD145903,PROD6761,SINGLE_PROD6761,Sports,5,197.59,987.95,SKU-77851
ITM1395870,ORD145903,PROD9881,think_prod9881,Clothing,1,187.76,187.76,SKU-16483
ITM4127536,ORD698749,PROD3344,course_PROD3344,Sports,4,11.69,46.76,SKU-12065
ITM5712945,ORD698749,PROD8706,early_PROD8706,Clothing,1,282.36,282.36,SKU-21402
ITM5443689,ORD331444,PROD3326,simple_prod3326,ELECTRONICS,1,238.77,238.77,SKU-84545
ITM4819660,ORD331444,PROD3874,RECEIVE_PROD3874,,2,494.73,989.46,SKU-84786
ITM6498369,ORD331444,PROD5260,fact_PROD5260,,2,211.21,422.42,SKU-42315
ITM7630696,ORD331444,PROD9368,SEASON_PROD9368,Toys,2,158.14,316.28,SKU-77510
ITM2433988,ORD331444,PROD6662,SPRING_PROD6662,Sports,5,317.16,1585.8,SKU-97135
ITM9408413,ORD939930,PROD1417,total_PROD1417,,5,410.34,2051.7,SKU-18178
ITM5408606,ORD939930,PROD1318,up_PROD1318,Toys,5,200.05,1000.25,SKU-45217
ITM6068929,ORD939930,PROD6395,watch_prod6395,ELECTRONICS,2,182.9,365.8,SKU-40483
ITM3245634,ORD654718,PROD8935,above_prod8935,Books,2,78.11,156.22,SKU-51954
ITM1841957,ORD654718,PROD2578,while_PROD2578,,4,291.34,1165.36,SKU-68011
ITM5254742,ORD298663,PROD6922,collection_prod6922,electronics,1,334.23,334.23,SKU-81649
ITM7693779,ORD807256,PROD3842,house_PROD3842,Clothing,3,392.72,1178.16,SKU-65736
ITM8148694,ORD807256,PROD1076,indicate_PROD1076,,3,165.24,495.72,SKU-49954
ITM9034651,ORD807256,PROD2076,read_PROD2076,Electronics,1,110.04,110.04,SKU-35337
ITM2991122,ORD789472,PROD2429,middle_prod2429,Electronics,5,202.81,1014.05,SKU-38483
ITM8258345,ORD789472,PROD9332,try_prod9332,Toys,3,394.95,1184.85,SKU-65118
ITM7050978,ORD789472,PROD6819,personal_PROD6819,,5,377.36,1886.8,SKU-64061
ITM8429273,ORD789472,PROD7651,never_prod7651,Home & Garden,1,73.27,73.27,SKU-84986
ITM6829413,ORD789472,PROD2706,STAGE_PROD2706,Home & Garden,3,334.98,1004.94,SKU-99111
ITM5226879,ORD532373,PROD3540,raise_PROD3540,Sports,3,426.52,1279.56,SKU-75201
ITM8850361,ORD532373,PROD8690,same_PROD8690,ELECTRONICS,3,140.34,421.02,SKU-34370
ITM6058643,ORD902903,PROD3149,western_prod3149,Clothing,1,398.01,398.01,SKU-22143
ITM1474048,ORD902903,PROD4810,list_prod4810,electronics,3,56.46,169.38,
ITM3963809,ORD902903,PROD6985,owner_PROD6985,,5,281.96,1409.8,SKU-40821
ITM3823464,ORD398301,PROD8765,FATHER_PROD8765,Books,1,160.47,160.47,SKU-38519
ITM6332254,ORD398301,PROD7987,individual_PROD7987,electronics,2,355.94,711.88,SKU-20203
ITM2082255,ORD398301,PROD7237,day_prod7237,Home & Garden,2,101.82,203.64,SKU-21156
ITM7014975,ORD398301,PROD5267,AFTER_PROD5267,ELECTRONICS,2,321.27,642.54,SKU-24123
ITM9133001,ORD398301,PROD7720,OFFICER_PROD7720,ELECTRONICS,5,74.67,373.35,
ITM3230554,ORD997287,PROD5173,level_PROD5173,,3,345.44,1036.32,SKU-55425
ITM8731972,ORD997287,PROD2941,state_PROD2941,,5,477.31,2386.55,SKU-77400
ITM2430720,ORD997287,PROD7999,MILITARY_PROD7999,Clothing,2,150.2,300.4,SKU-49641
ITM6406341,ORD997287,PROD5076,GO_PROD5076,Sports,4,104.15,416.6,SKU-39233
ITM7950364,ORD198867,PROD8634,price_PROD8634,Sports,3,45.46,136.38,SKU-51774
ITM5575224,ORD950472,PROD4948,EVER_PROD4948,Clothing,2,14.82,29.64,SKU-20253
ITM3131607,ORD950472,PROD9161,find_prod9161,Clothing,3,211.71,635.13,SKU-32816
ITM2812228,ORD950472,PROD8428,mother_PROD8428,Sports,5,299.43,1497.15,SKU-69120
ITM3355970,ORD281301,PROD7982,character_prod7982,electronics,4,427.75,1711.0,SKU-32243
ITM4277885,ORD182289,PROD2067,character_prod2067,Toys,5,57.33,286.65,SKU-92943
ITM8587744,ORD182289,PROD6136,executive_prod6136,Electronics,5,132.63,663.15,SKU-25338
ITM3412905,ORD883997,PROD6957,agree_prod6957,Books,3,64.74,194.22,SKU-44143
ITM7561431,ORD883997,PROD2684,SCHOOL_PROD2684,Home & Garden,4,354.47,1417.88,
ITM8819144,ORD666157,PROD3059,course_prod3059,Sports,4,144.26,577.04,SKU-92871
ITM1963285,ORD889410,PROD5821,CHARGE_PROD5821,Electronics,1,181.11,181.11,SKU-61421
ITM4298757,ORD889410,PROD7695,under_prod7695,ELECTRONICS,1,168.39,168.39,SKU-78531
ITM4121293,ORD889410,PROD4110,THROW_PROD4110,Sports,1,78.54,78.54,SKU-38335
ITM6178753,ORD889410,PROD4320,everyone_prod4320,,3,343.15,1029.45,SKU-89491
ITM8771906,ORD889410,PROD8637,share_prod8637,,4,184.18,736.72,SKU-53791
ITM5525937,ORD186554,PROD4712,not_prod4712,ELECTRONICS,4,102.09,408.36,SKU-22707
ITM2288944,ORD899049,PROD8560,might_PROD8560,Books,1,221.42,221.42,SKU-53625
ITM6823313,ORD354085,PROD4199,involve_PROD4199,Sports,5,187.8,939.0,SKU-78337
ITM6652000,ORD354085,PROD9233,provide_PROD9233,Electronics,2,271.37,542.74,SKU-70518
ITM3524451,ORD354085,PROD9528,tell_PROD9528,Toys,3,315.8,947.4,SKU-90772
